2018-08-09 20:39:22,392: Key.space
2018-08-09 20:39:22,704: 's'
2018-08-09 20:39:22,880: 'd'
2018-08-09 20:39:22,951: 'f'
2018-08-09 20:39:23,128: 's'
2018-08-09 20:39:23,264: 'f'
2018-08-09 20:39:23,392: 'a'
2018-08-09 20:39:23,400: 's'
2018-08-09 20:39:23,519: 'd'
2018-08-09 20:39:23,543: 'f'
2018-08-09 20:39:23,704: 'a'
2018-08-09 20:39:23,800: 's'
2018-08-09 20:39:23,816: 'd'
2018-08-09 20:39:23,840: 'f'
2018-08-09 20:39:34,161: Key.esc
